transaction_id,customer_id,merchant_id,timestamp,amount,hour,amount_log,is_weekend,velocity_24h,amount_deviation,merchant_risk_score,is_fraud
3f3fbcc8-6551-419e-b37f-a1bdaf84a8c6,CUST_003021,MERCH_02650,2024-01-29 18:59:00,209.2025540598185,13,5.348071608986627,0,2,1.4225801389117112,0.15264140472201326,0
8e25c738-a3d3-4af4-83a1-f272d8d6702a,CUST_006899,MERCH_02475,2024-01-08 09:07:00,56.51633630300906,16,4.052069017069359,0,0,0.07379476596743818,0.1217041367837956,0
e04c94cb-1842-4958-b091-b3dd82025113,CUST_013082,MERCH_02979,2024-01-25 00:24:00,329.4023921343849,10,5.800311281736791,0,4,0.353403406585519,0.18353984097890022,0
580fb271-9978-4a73-b3bd-15bfdd823417,CUST_000272,MERCH_01247,2024-01-15 10:04:00,158.65576168346794,10,5.073020007976966,0,3,1.2873754594746525,0.14615111520276497,0
fc0ea6f3-bfdf-46de-a0b0-09283373b214,CUST_007864,MERCH_04471,2024-01-25 20:13:00,194.44223675168845,21,5.275264871581541,0,8,0.15765280332100554,0.10001777441762637,0
8f7de1ed-dbed-46b3-bb3a-31a5cd0aa2fc,CUST_010427,MERCH_02321,2024-01-27 21:56:00,342.1957712054988,11,5.838301045875595,1,2,1.187021168744576,0.05109720048218435,0
011bc38c-26dd-4e04-9979-607789591a5d,CUST_007716,MERCH_04224,2024-01-29 09:04:00,294.09677502622935,15,5.687303353479247,0,5,1.8869737120029888,0.33101766742437194,0
f9fe703f-446f-4567-b63e-ae58ec9ce8aa,CUST_009767,MERCH_04502,2024-01-08 15:23:00,352.3110161257846,9,5.867348734535049,0,4,0.23330097530492008,0.03730807259330131,0
f38d6d1d-4c30-44b8-b9cb-9994c2002f6b,CUST_023394,MERCH_03293,2024-01-02 17:31:00,426.1887991347029,10,6.057226068048282,0,1,0.29665903660424214,0.191016271824298,0
accdb62a-878d-40d2-9a2b-b71b85a81fd3,CUST_020741,MERCH_02221,2024-01-01 03:55:00,27.659527435462078,11,3.3554859336200558,0,0,0.5410515501988874,0.2591823485105886,0
75701883-6166-4781-bc00-c1e9fcc394bb,CUST_019562,MERCH_03554,2024-01-18 22:51:00,374.5265348237256,18,5.928329134017036,0,1,0.3099479015704307,0.3242179854229087,0
ab0f3e19-3e6d-497e-bae4-4d48fc7c46ae,CUST_007010,MERCH_01207,2024-01-03 07:30:00,44.311159348782724,14,3.8135533453917114,0,0,0.18210421698970916,0.09481753498963512,0
3fbf961d-b17a-4fdc-ba5f-df6d1df9f9db,CUST_006360,MERCH_00892,2024-01-14 06:38:00,10.966602228486728,14,2.482119622005502,1,2,0.08494603055914779,0.26450493046672463,0
24b22d0d-f045-4df1-9b86-3081d1143883,CUST_005233,MERCH_04816,2024-01-22 01:03:00,54.19157834756378,19,4.010810375476325,0,2,0.3953856696996108,0.4659491997955284,0
c473c197-bb4f-42c1-b1f9-1767ec65f939,CUST_008357,MERCH_00073,2024-01-13 15:47:00,214.35245306803597,15,5.372276002510403,1,2,0.12837845293195624,0.19155858582037363,0
f51d0fd4-4ee4-4589-9343-0e0ac5b6a5e3,CUST_011940,MERCH_02004,2024-01-21 12:28:00,206.22369252910337,20,5.333798850031233,1,1,0.5783420183368018,0.20667621711522705,0
bcf45df1-5169-4d9c-9489-6a9cac113763,CUST_014860,MERCH_03472,2024-01-27 22:50:00,165.06252093511893,20,5.112364349587733,1,8,0.5766167539542462,0.117013600426545,0
56da8d9a-6891-4b50-acfb-1d5aa5810264,CUST_018310,MERCH_01059,2024-01-26 07:35:00,412.7795461766463,4,6.025333334840493,0,15,1.1467807434996429,0.7181268425962976,1
6a3dbae6-9b5f-4e03-9803-d566d656159d,CUST_015024,MERCH_02445,2024-01-14 13:31:00,214.81047924816582,15,5.374400611645804,1,3,0.43821329816934024,0.24734311663033465,0
f836ae5e-61c7-4ca2-91ee-c52272f60b50,CUST_023399,MERCH_03526,2024-01-10 20:18:00,68.28468268946338,9,4.238223852753273,0,2,0.7858060891051108,0.2154492476708741,0
f953ec74-913b-458d-b8ca-67a42d279252,CUST_004244,MERCH_02138,2024-01-19 00:19:00,101.99769942292473,13,4.63470665228043,0,3,0.30848843187695985,0.4055304481067808,0
f9e1299e-b24e-410e-b9b5-871b4cba6ff9,CUST_001342,MERCH_01765,2024-01-05 21:59:00,91.86695252107712,14,4.5311678507892665,0,3,0.06327567954579502,0.19189112146158116,0
80e70401-6aef-4a71-9899-9c37bf2962f6,CUST_008647,MERCH_04108,2024-01-13 02:53:00,65.69311640207127,16,4.2001017452281,1,3,0.2877848641179391,0.35835641471237084,0
35e9c23e-e7d9-4246-9f68-0d23f7d3f9b1,CUST_006060,MERCH_04689,2024-01-17 05:46:00,171.11556984446096,13,5.148166168878176,0,1,1.5701204528450547,0.23068429951049987,0
d5c607b9-551a-4773-8b1f-6f53bdc25804,CUST_020954,MERCH_03697,2024-01-22 20:31:00,485.1905270489415,21,6.1866005780413325,0,2,0.23547313590477342,0.1176145613007767,0
104e94e7-0cfd-490f-8737-894aa8fdae8e,CUST_003677,MERCH_04949,2024-01-19 12:58:00,29.133455752508667,8,3.405636041305021,0,8,0.5900980395460119,0.24048954620167431,0
1f8c5393-f93f-4ad6-a484-7054cf77c15e,CUST_014037,MERCH_00724,2024-01-04 00:04:00,311.3519784356811,11,5.744130687954035,0,4,0.3747553768941747,0.10322511262373185,0
21b0863b-bca8-43c5-b15e-8d1bdf096078,CUST_023366,MERCH_03726,2024-01-10 23:33:00,17.137401356190576,8,2.897976179529249,0,6,0.6559126783756979,0.09244376363914251,0
1693efe5-1f4d-4027-ad52-14b4ba046d67,CUST_002444,MERCH_03292,2024-01-17 14:59:00,175.63279480538432,12,5.174072971979295,0,2,0.4810815513314876,0.2827303053812494,0
92a94f66-57e8-4b4c-9ddc-9da68f6fb473,CUST_018208,MERCH_01244,2024-01-23 15:26:00,64.3079911132771,13,4.1791144041898765,0,1,1.305914859498716,0.3332152040655977,0
5875cb47-1b47-4532-9d19-603318b8c720,CUST_024861,MERCH_00547,2024-01-14 08:55:00,26.588205880292502,17,3.3173883582167285,1,2,0.8129337501957942,0.10998161627701875,0
215f63d9-7094-4d22-9948-c292092bfe05,CUST_009106,MERCH_02548,2024-01-30 09:48:00,86.61171943926874,17,4.47291477254742,0,3,0.46184354718826276,0.026655016579848666,0
2b62231b-46ce-4242-acda-bd0ddf8b577e,CUST_013240,MERCH_02461,2024-01-27 02:54:00,133.5582353482776,17,4.901997081901707,1,3,0.009913772211007556,0.19484300647652855,0
610fc735-5165-4a4c-aa4e-c9775b108837,CUST_009473,MERCH_02382,2024-01-01 01:17:00,90.43820839434392,14,4.515663426056896,0,5,0.062482347477676455,0.45460851485519554,0
69013895-54e2-4086-885b-393f487e5639,CUST_008784,MERCH_01992,2024-01-17 00:21:00,119.54514164769424,21,4.79202430226129,0,1,0.07158691677188342,0.12896762728430203,0
9b380cd3-50eb-4f2c-a6a6-d142034f6d3a,CUST_002397,MERCH_01779,2024-01-25 00:18:00,155.3448690330632,17,5.052064266179958,0,3,0.42239151196399743,0.2016917926108817,0
374ab030-8a1c-4c9c-a3a8-131ceb6c70c6,CUST_017369,MERCH_01939,2024-01-09 10:53:00,141.9199842564243,18,4.962284922998642,0,2,1.1143814782974888,0.31988278407698706,0
63ff3cdc-967f-43ee-9567-4743d557c1df,CUST_020610,MERCH_03288,2024-01-01 05:01:00,197.64374930335478,21,5.291513015887645,0,4,0.20231064165112347,0.14253624454969954,0
0aee1967-506e-4060-aa7a-c2056a3c6174,CUST_020338,MERCH_03137,2024-01-29 13:57:00,390.2319556903474,2,5.969300621149535,0,12,2.8358066261079973,0.5064795095987181,1
ac6a530c-932e-4f13-b664-09ee1ab5d04e,CUST_018280,MERCH_04136,2024-01-02 11:25:00,87.40471207041864,12,4.481925272187004,0,6,0.044211930048149724,0.16272422291025887,0
9f6f7fc8-11f2-40b8-9835-f0771a8e3d57,CUST_024850,MERCH_01855,2024-01-05 07:58:00,33.76368263584317,11,3.5485732394299636,0,3,0.7873068726064301,0.32431542351327525,0
73fa302a-e725-41df-9a78-1d3936707601,CUST_021535,MERCH_02584,2024-01-02 11:05:00,93.23283541913433,9,4.545768692173835,0,2,0.20221854485071214,0.04187039437966012,0
20b2f821-8145-4d0e-b948-f0368f6761fe,CUST_018459,MERCH_04407,2024-01-21 05:24:00,98.36760999074478,12,4.598826205336283,1,2,0.4403224663896852,0.040216413452851776,0
810e4e83-a285-44ff-a410-7f3b5d315b5b,CUST_023117,MERCH_02556,2024-01-16 16:14:00,42.414236902803005,14,3.7707874265483454,0,0,0.034971420020079726,0.16564911034503954,0
113794e9-8f47-47b6-9933-d59140a8ff5b,CUST_000339,MERCH_04606,2024-01-21 02:20:00,253.0424743020205,11,5.5375014747000515,1,1,0.24050785931264415,0.11856359486591116,0
a02583a5-26a3-4208-9306-c24d4c895a1c,CUST_000769,MERCH_04617,2024-01-10 09:45:00,149.13399757904665,16,5.011528212519564,0,6,0.23639474935427462,0.12608414756039127,0
19a067b9-f3ea-421f-94f1-8e8af41cbbd1,CUST_022597,MERCH_02965,2024-01-24 17:37:00,200.6712853905645,19,5.306639071863597,0,2,0.24550045268315432,0.34960301032051994,0
da4eb23e-d0c0-4fc1-b42a-a95cb967fb45,CUST_015141,MERCH_02296,2024-01-29 18:27:00,161.9344108469681,11,5.093347732385298,0,4,0.03602817614229529,0.5165404080811785,0
2134471f-ff77-49b3-9b28-0e234d79a0cf,CUST_021755,MERCH_03968,2024-01-16 15:56:00,420.75701609488954,8,6.0444293569602365,0,4,0.19473072218370224,0.2949279083197483,0
6bc4cbfa-9187-4347-8979-567070924600,CUST_017217,MERCH_02467,2024-01-23 21:30:00,86.34787967077466,19,4.469898762338965,0,1,0.45165790420324003,0.043514074951409916,0
962a8f98-6060-4f40-9fa6-32802a5efac4,CUST_011123,MERCH_02602,2024-01-06 15:30:00,31.46092039283457,19,3.4800369163620486,1,3,2.7072093784098823,0.06874253454205154,0
0b95e297-8f93-4138-ad7a-8c518e240b0a,CUST_008071,MERCH_00944,2024-01-30 12:50:00,65.14570589981469,15,4.191859973863062,0,4,0.994996123845254,0.3757462357952896,0
6ee6df35-4131-4f72-9ee0-698f847ef3f4,CUST_012092,MERCH_02091,2024-01-21 02:00:00,14.0510296057111,8,2.7114464011944754,1,4,0.06868974375271049,0.1403712559337071,0
f2411b50-c049-4303-99e6-d976be487837,CUST_007058,MERCH_03832,2024-01-12 23:40:00,228.09464015600267,20,5.434135193969726,0,6,1.1510496250495417,0.4357460555945614,0
7a4b07d0-1ce5-4cd6-a358-bdad975b089e,CUST_018441,MERCH_03691,2024-01-04 13:22:00,142.23810554324535,18,4.964508319290505,0,4,1.0497372170505344,0.09042074514329805,0
88c0546d-3b04-466b-9fcb-34904263590c,CUST_018650,MERCH_00302,2024-01-17 23:46:00,315.81215686670566,12,5.758309033151944,0,3,0.11775142126786993,0.033222786290388974,0
ccd659c3-df87-429a-a64e-cb370ed83959,CUST_007562,MERCH_03260,2024-01-25 01:00:00,32.136253300021835,17,3.5006279488786536,0,1,0.9163172917170643,0.07151508850713546,0
cbc74e6e-350b-49a9-9a41-058306e3da05,CUST_008503,MERCH_00366,2024-01-05 17:53:00,57.637636150138555,17,4.07137674554723,0,5,0.13791978975512015,0.2320451384863811,0
eeb7b626-f91c-47a0-900c-9d3d4d82881d,CUST_022521,MERCH_00244,2024-01-06 16:48:00,105.59281760152264,10,4.669016132365395,1,2,0.9709607155466864,0.06688461865079669,0
1191c793-c130-465d-a1c0-b647295f81f5,CUST_007658,MERCH_03679,2024-01-19 21:12:00,138.52419027500156,19,4.938237993217425,0,3,0.026586184077563857,0.12674333282522124,0
2e7ceccc-6674-494f-b97b-6a9abb524def,CUST_008885,MERCH_01688,2024-01-08 02:09:00,13.583084130074129,10,2.67986223576602,0,2,0.06252842255632574,0.36621082646894204,0
b284d2d6-adc1-40f3-bc21-87ea4ede8f26,CUST_007425,MERCH_00690,2024-01-26 03:07:00,43.75363655644201,21,3.8011727052502446,0,5,0.5016101375588623,0.29997963320047416,0
91113c7f-b2b5-4ba3-bdef-aa31d1f77777,CUST_016371,MERCH_02814,2024-01-27 05:57:00,42.458987486801114,16,3.771817676968329,1,3,0.18010332008189772,0.08692141348447971,0
2d0282f5-4c5e-4784-9e2e-1a272bb7ca20,CUST_004704,MERCH_02239,2024-01-01 14:06:00,162.62463179028572,10,5.097574973900783,0,2,0.08974158478592782,0.1685797741791398,0
7d213a54-3ef9-43ed-ba05-67096e4d85de,CUST_022043,MERCH_00632,2024-01-03 12:36:00,35.76968717493781,14,3.604673787660396,0,3,0.9362997249959497,0.14820669084032287,0
f5cba56e-9333-4379-b780-c2800ea9b44e,CUST_005234,MERCH_01038,2024-01-18 20:51:00,90.21624121780299,21,4.513232964753838,0,6,0.9731562851438076,0.11706941166438475,0
5ffa9d50-bfdb-4c50-a19a-a1f153c14c49,CUST_004945,MERCH_01682,2024-01-02 20:53:00,28.147762963657822,12,3.372378167610081,0,6,1.5602134740419313,0.18256414918936337,0
a405eb44-1f44-4501-b798-84ee6af463ff,CUST_000815,MERCH_03125,2024-01-25 22:40:00,36.641703662771185,21,3.6281125757218744,0,2,0.7638316587500689,0.3549250765459332,0
77f666ca-f866-4947-9999-2dec419dbff3,CUST_002344,MERCH_03851,2024-01-29 10:21:00,50.63309073422248,9,3.9441627602457245,0,1,0.08620919007826468,0.1906182840920295,0
c4c8cda8-6781-449e-97cf-18e3cd8b1968,CUST_003390,MERCH_02697,2024-01-29 10:20:00,113.76342921782944,14,4.742872872313888,0,3,0.15929245471615575,0.048199936693430416,0
48793446-c0bd-4a96-8de5-6c1584a84083,CUST_002809,MERCH_03960,2024-01-13 00:32:00,98.54141436860266,14,4.600573782377106,1,1,0.01470441072335082,0.4214762945963559,0
8c6d0ba7-c5f5-4698-b886-aa52ebf5cab7,CUST_013761,MERCH_02811,2024-01-02 07:48:00,55.581550560421434,17,4.035682970242022,0,1,0.01868689269260138,0.09217343510423595,0
1550fba7-a731-4452-aed8-89f4c69c2b94,CUST_016960,MERCH_02525,2024-01-21 08:07:00,119.57868466949061,11,4.792302524637943,1,2,0.5075398257930358,0.04392407747509402,0
7cd44c3e-a24a-42d2-b46d-5b4c792b4bce,CUST_006372,MERCH_02794,2024-01-01 03:09:00,32.12524238950764,11,3.5002956016987126,0,4,0.401096404278357,0.11515403645755902,0
be2fc9f0-0308-4843-acd0-a24599da7a75,CUST_001981,MERCH_03727,2024-01-26 18:51:00,193.68474046891885,17,5.271381534724882,0,6,0.10745043901199447,0.19909263733767926,0
7ad4ff91-d0a4-4375-9ce4-1fd156d06110,CUST_015375,MERCH_02845,2024-01-08 20:04:00,44.35151670247485,20,3.8144436203784076,0,4,0.054513318032106295,0.16365952653233348,0
68a1203f-3708-40b7-a94e-dbc29b4a294f,CUST_003005,MERCH_01509,2024-01-16 01:39:00,101.48848421655715,10,4.62975044316007,0,4,1.121932957055691,0.3482531399613924,0
46cdbef0-2c55-411d-84b9-fd8bb203fb25,CUST_019251,MERCH_03920,2024-01-25 19:43:00,248.77768543427442,16,5.520571263974656,0,5,0.23426695274007547,0.04934002586644647,0
aa9a8618-91d4-40c0-8cd2-8dbe7ca1a5b3,CUST_013222,MERCH_03375,2024-01-01 19:14:00,225.932621765616,11,5.424653153005716,0,1,0.2615796961638849,0.07767516649525524,0
2f8b9c5f-39ab-444d-828a-87514f91593c,CUST_020099,MERCH_01788,2024-01-28 02:01:00,30.37870988608047,11,3.4461296338428014,1,6,0.5497836644913005,0.24273089378848928,0
a2133548-a961-4658-8577-8d79c6dcb7bd,CUST_022127,MERCH_01059,2024-01-05 08:25:00,68.08876643868811,9,4.2353921479295025,0,4,0.4923508616485821,0.15506458631760628,0
8173321f-b204-467b-84a0-edeb9de27907,CUST_019983,MERCH_00672,2024-01-20 19:38:00,40.321593190063936,14,3.721385200866881,1,4,0.3004960636283268,0.1282947450265129,0
db013e59-aa66-4474-9267-bbd4d68fcb89,CUST_003739,MERCH_02631,2024-01-11 04:43:00,118.16092818181897,10,4.7804749171888545,0,5,1.1470371486150595,0.11605146425892282,0
87c85ac2-c9f2-4406-961a-c81a115e6ec6,CUST_016087,MERCH_02563,2024-01-03 01:21:00,531.1219956073586,9,6.2768727781043925,0,3,0.02170369116587759,0.3492382421962663,0
4cb27baf-2bc9-4c70-a9e0-8881631b462b,CUST_002072,MERCH_04579,2024-01-27 11:10:00,137.77094483443727,16,4.932824694995881,1,3,0.7669003822875299,0.0872727143815659,0
fb6f0d8d-e79c-4984-b813-67575bac1655,CUST_018923,MERCH_01191,2024-01-29 13:06:00,160.47799134932004,9,5.08436885690143,0,4,0.044556733126999516,0.05282634762862182,0
f584bf14-c7df-42bc-9ce7-b64604948cd9,CUST_009131,MERCH_04584,2024-01-15 05:03:00,268.6660526688835,19,5.597184351510967,0,2,0.8292806519338616,0.07699571890270336,0
117b1e65-28f8-41ee-81c0-5d8b11c22f50,CUST_016515,MERCH_03927,2024-01-23 02:43:00,208.51009014674855,16,5.344771901194033,0,0,0.357705429275554,0.08988227917842065,0
2d211de2-4dd4-4a3b-a86a-b34a9e840afe,CUST_010817,MERCH_01641,2024-01-18 14:31:00,28.934457037973864,8,3.3990102261795427,0,2,0.19871094706711884,0.11097826877539434,0
fe2e4c69-3985-463e-ad5e-cea5157f0804,CUST_012261,MERCH_04041,2024-01-13 03:46:00,100.19997365559497,12,4.617098496533123,1,1,1.7245857420977013,0.015553043049013822,0
c2d79220-b409-4e0a-8020-6506b5fd2244,CUST_005780,MERCH_00303,2024-01-30 20:41:00,96.45668559661127,12,4.579408029004239,0,2,0.12039927472437645,0.5526101149300507,0
78542b31-9bc8-44d3-ae14-646c8ea3edf3,CUST_023029,MERCH_03751,2024-01-28 02:37:00,44.47170362100685,18,3.8170902340584485,1,1,0.1330847124964564,0.27228076521162775,0
9f73bc27-f518-4ce4-8d6f-e043cc624b9c,CUST_021737,MERCH_02811,2024-01-08 15:43:00,178.60212098934753,11,5.190743965315892,0,4,0.2820095247120608,0.2620127731553667,0
1e2a8d9c-ebae-4914-8db4-3b7ed20dfcdd,CUST_012998,MERCH_04420,2024-01-16 13:23:00,97.33325262924382,10,4.588362246951819,0,1,0.2196739813854137,0.1543195311464019,0
640f5690-a06b-438f-afef-5336e8775c38,CUST_008246,MERCH_01369,2024-01-15 20:04:00,566.9757388274246,18,6.342078704476912,0,6,0.32651204572102827,0.36698362924065864,0
9a2ab5a5-5b8e-481d-9c77-db33f606034c,CUST_003229,MERCH_02034,2024-01-02 07:39:00,596.4374029357025,21,6.392649513356266,0,1,0.6280217548976665,0.3155201768072742,0
e5efe1c4-18ea-4257-bf36-3e056907ff3a,CUST_006091,MERCH_02977,2024-01-12 15:08:00,76.8010865576332,18,4.354155397123238,0,4,0.21281383053675115,0.20882746966349297,0
cbfb23d8-9ee5-49a4-b402-5de4bba7dd0b,CUST_005476,MERCH_04577,2024-01-03 09:16:00,63.86416835710784,21,4.1722953658062405,0,5,0.04973637173245359,0.34929388338752204,0
f49e290e-902e-477a-bb2d-f2a46b144a58,CUST_019415,MERCH_04401,2024-01-02 20:55:00,147.6415844909363,15,5.001537934931588,0,3,0.3611036139628304,0.11713459890001256,0
28fc0693-7a66-4363-ba51-095d11fab987,CUST_008602,MERCH_01530,2024-01-01 17:42:00,81.09587565465856,21,4.407887779565089,0,2,0.4125977259709789,0.46262011135164727,0
4a753352-1140-40c3-aec8-0077a3206c83,CUST_017772,MERCH_02103,2024-01-04 20:19:00,45.62658120614976,8,3.842170790657565,0,3,0.05140588939169926,0.2907898333002226,0
b7ebf990-3646-440d-bcbd-cdbbc6c841f7,CUST_004110,MERCH_02244,2024-01-05 06:48:00,286.2758144812771,18,5.660442780336884,0,3,0.7809062986979566,0.08044121720131993,0
1ddc23d0-f957-4020-9ab7-3e133f3cbad8,CUST_014415,MERCH_04737,2024-01-15 02:29:00,249.6328642360006,14,5.523989176066297,0,2,0.1014029140861062,0.2439014633345871,0
98ed995c-82ee-4c27-9457-8974057da9fe,CUST_011297,MERCH_04734,2024-01-17 13:13:00,30.580450170257652,18,3.452538263642224,0,4,0.020873240806451178,0.02093371987344383,0
e3176d50-3e36-4f3e-8fdd-b11dc8a01c74,CUST_008997,MERCH_02786,2024-01-13 02:29:00,104.77020028015228,13,4.661268818882201,1,2,0.5807058721929248,0.0848582689825136,0
7bef1fc3-966f-4401-bbea-8c25fed769a0,CUST_019847,MERCH_00662,2024-01-19 06:29:00,87.36672829034718,10,4.481495521990043,0,2,0.43173960528459804,0.18848253802743503,0
94f27593-8435-4b93-aae2-ba8255f67274,CUST_005110,MERCH_04733,2024-01-03 23:40:00,115.68030255175987,8,4.7594377380006145,0,4,0.43131543726035576,0.06348668531709335,0
272ddca0-65b2-455a-b37f-79219cb26acf,CUST_006369,MERCH_04875,2024-01-12 07:22:00,179.6667699919511,12,5.196654284682541,0,10,0.3238115835213133,0.11122733542799845,0
b8f3c3a4-bae3-4f5a-a10f-e94fd9d14d79,CUST_000106,MERCH_00283,2024-01-20 22:19:00,64.58606879035267,9,4.18336330739647,1,1,0.5726522136240013,0.12835279911236783,0
950ad8ab-38f1-44d8-b967-d041b402fcac,CUST_011665,MERCH_00561,2024-01-26 03:32:00,123.73737999447019,11,4.826210567145394,0,4,0.20905461999492755,0.2908803489419985,0
999558bc-9507-48e2-87ba-1cad7449bebb,CUST_024355,MERCH_00883,2024-01-20 15:52:00,161.57948767664416,10,5.091167037105712,1,4,0.40091247985237893,0.13584893087081124,0
ea812743-023d-453c-9332-a9debd3cdd97,CUST_023651,MERCH_00686,2024-01-08 04:24:00,51.71846262026889,19,3.96496572854502,0,2,0.19967453370907579,0.3222310885205508,0
f4045760-febc-4a9d-9824-049a895e3f53,CUST_018989,MERCH_01081,2024-01-30 19:18:00,60.1917661905082,8,4.1140126410962665,0,3,1.0933318133908378,0.42142113008383986,0
5c5b0fbf-97f9-437d-bdba-852344a5c5ee,CUST_023697,MERCH_04083,2024-01-13 21:00:00,128.88112690404193,19,4.866619623698713,1,1,0.13210308913053387,0.26295351832993386,0
7c179a4a-587e-4398-9e9a-f344e5eeda5d,CUST_005792,MERCH_02114,2024-01-27 01:45:00,165.0304988528611,16,5.112171499509899,1,6,0.317458202216112,0.023697469655140524,0
fe0a467b-23e5-48ea-a939-5769ed1295d1,CUST_014057,MERCH_02552,2024-01-17 09:44:00,190.5496745606874,13,5.255147172166814,0,4,0.09232432802467015,0.37982747951944174,0
09a7a215-8154-4bd3-93e7-269730b3c622,CUST_000127,MERCH_04115,2024-01-29 01:17:00,46.99663487808643,9,3.871130901743768,0,0,0.45726062693725034,0.39506116726065454,0
8e712202-c6d9-43a4-9f3a-ca781edfd67f,CUST_021567,MERCH_03531,2024-01-13 12:47:00,88.70863301163779,9,4.496567007595746,1,3,0.17814428409638824,0.1127146725979023,0
2b58c427-6b8c-4baa-bd84-e92668e629cb,CUST_018640,MERCH_02362,2024-01-14 07:58:00,101.9434187020874,13,4.634179504301547,1,3,1.283812168084978,0.3367211165931323,0
5e6e7e73-bb4d-4835-b444-9da9e06d7e39,CUST_012677,MERCH_01614,2024-01-20 23:21:00,58.687544413719245,20,4.089123362344869,1,3,0.6695337637575478,0.18062362025722542,0
20e623ec-e52a-4c84-95b4-afca064e6cf1,CUST_002434,MERCH_04684,2024-01-09 08:15:00,106.43745608541086,16,4.676908874397536,0,2,0.3985482922014491,0.19462380206004332,0
208d582b-0e51-4c92-af72-7358a3e1b173,CUST_012299,MERCH_03953,2024-01-08 15:36:00,63.518787435348514,17,4.166956459455925,0,4,0.9211217067444364,0.05951017771361828,0
1b2a0dd6-bab5-4625-a2b6-80ef1569f6d6,CUST_003912,MERCH_02592,2024-01-02 01:31:00,119.67523502867361,11,4.793102929161595,0,4,1.3234980149901263,0.028357380803488662,0
12b35960-dd39-4415-bfed-043b70701c2a,CUST_017718,MERCH_02947,2024-01-08 16:53:00,63.61358742851926,16,4.168424720382768,0,3,0.2565273390475429,0.06787048962561333,0
f7bafc5b-b908-4296-92d0-9ad48d145186,CUST_009375,MERCH_04855,2024-01-26 20:20:00,75.63865039343366,10,4.339101523818535,0,1,0.025375675134935237,0.1110592504733319,0
d6996766-9732-48d4-9df2-11d355e7d824,CUST_015564,MERCH_00661,2024-01-13 21:34:00,109.3545828191241,8,4.703698661692005,1,3,1.0549509470959753,0.348603087825,0
